literature_review,title,abstract,references
0,The concept of mindfulness in information systems research - a multi-dimensional analysis,,"['10.1108/eb028933', '10.5465/amj.2006.22083026', '10.1016/j.jbusres.2011.02.023', '10.1016/j.infsof.2014.01.007', '10.1007/s10804-005-1281-6', '10.1016/j.infsof.2003.10.001', '10.1016/j.im.2013.11.010', '10.1016/j.im.2009.08.004', '10.1177/0149206310367948', '10.1016/j.jsis.2008.02.002', '10.1016/j.ijhcs.2014.01.006', '10.1016/j.ijhcs.2013.11.001', '10.1016/j.ijhcs.2009.03.003', '10.1016/j.chb.2013.01.009', '10.1016/j.chb.2012.03.022', '10.1016/j.chb.2011.09.006', '10.1177/0093650209356389', '10.1016/0163-8343(82)90026-3', '10.5465/amr.1985.4279103', '10.1111/j.1365-2575.2012.00405.x', '10.1057/ejis.2014.7', '10.1057/ejis.2013.26', '10.1057/ejis.2010.58', '10.5465/amr.2003.8925227', '10.1177/1056492606291202', '10.1111/0022-4537.00149', '10.1111/0022-4537.00153', '10.1111/0022-4537.00148', '10.2753/mis0742-1222310109', '10.1057/jit.2012.13', '10.1002/job.322', '10.1093/icc/dtp027', '10.2307/41703499', '10.2307/41703470', '10.2307/41703463', '10.2307/25148735', '10.2307/25148655', '10.2307/25148728', '10.25300/misq/2013/37.4.02', '10.1016/0001-8791(79)90072-1', '10.1287/orsc.1080.0408', '10.1287/orsc.5.3.456', '10.1287/orsc.1060.0197', '10.1287/orsc.1060.0196', '10.1147/sj.372.0227', '10.1287/isre.1090.0237', '10.1080/714041708', '10.1108/00251741111109142', '10.1016/0090-2616(74)90005-9', '10.2307/3556620', '10.17705/1jais.00054', '10.1080/07421222.2002.11045721', '10.1016/j.paid.2008.10.009', '10.2307/2393372', '10.1007/s10257-008-0087-z', '10.1037/0022-3514.39.3.360', '10.1037/0022-3514.84.4.822', '10.3166/jds.18.53-73', '10.3166/jds.18.117-140', '10.3166/jds.18.99-115', '10.3166/jds.18.27-51', '10.3166/jds.18.13-26', '10.1016/j.ipm.2003.10.002', '10.1177/0093650205279351', '10.4135/9781446286395', '10.1111/j.1468-5973.1996.tb00082.x', '10.5465/amle.2011.0002c', '10.5465/amle.2011.62798929']"
0,Working with connective flow - how smartphone use is evolving in practice,,"['10.1080/1369118x.2011.614627', '10.1080/13691180903473806', '10.1177/0170840607084574', '10.1016/j.infoandorg.2005.02.008', '10.1016/j.infoandorg.2005.02.001', '10.1007/0-387-28918-6_25', '10.1080/19416521003654160', '10.1177/0018726711405552', '10.1145/301153.301168', '10.1177/0170840611431653', '10.1080/19416520802211644', '10.2307/256641', '10.1287/orsc.1120.0806', '10.1287/orsc.1100.0573', '10.1287/orsc.1.3.267', '10.1287/orsc.3.3.398', '10.1287/orsc.1040.0103', '10.1287/isre.2.1.1', '10.1016/j.orgdyn.2012.03.007', '10.1016/j.orgdyn.2008.02.004', '10.1023/a:1016980602039', '10.1080/019722400128338', '10.1177/0038038508091620', '10.1080/10304310701268695', '10.1007/978-1-349-16161-4', '10.1177/1077800403252736', '10.1111/j.1468-005x.2006.00177.x', '10.1086/231294']"
0,Economic Impacts of Platform-Endorsed Quality Certification: Evidence from Airbnb,"We contribute to the emerging literature on quality certification by digital platforms by studying the launch of the Airbnb Plus service, wherein the platform inspects properties and provides a badge that presumably signals the quality of the property and the reliability of the host. Our identification strategy relies on the fact that the Airbnb Plus service was launched in different cities at different times, and listings within the cities received the certification at different times. Using a staggered difference-in-differences estimation strategy in conjunction with suitable matching methods, we found that the Airbnb Plus certification increased the weekly booking rate of Plus listings by about 6.8% on average (direct effect). We also found some evidence that non-Plus listings saw a temporary decline in booking rate when one or more nearby properties received a Plus certification (externality effect). The net impact of the Airbnb Plus service on the platform itself was an annual increase in revenue of about $37,500 for the average 2-kilometer zone in a U.S. city that included one or more Plus listings, as compared to matched zones without any Plus listings (local platform effect). We performed additional analyses, including a randomized experiment, to demonstrate the robustness of our findings. Overall, our results suggest that platform-endorsed quality certification has significant economic impacts—not just on the listings that receive the certification but on other listings on the platform as well as on the platform itself.",
0,"Social Media, Traditional Media, and Music Sales",,
0,Quality Competition and Market Segmentation in the Security Software Market,,
0,Incorporating Formative Measures into Covariance-Based Structural Equation Models,,
0,Information and Communication Technology and the Social Inclusion of Refugees,,
0,Explaining Variations in Client Extra Costs between Software Projects Offshored to India,,
0,The role of perceived enjoyment and social norm in the adoption of technology with network externalities,,"['10.1201/1078/43195.18.2.20010301/31277.8', '10.2307/256843', '10.1287/mnsc.46.2.186.11926', '10.1023/a:1026331016172', '10.1016/s0378-7206(98)00096-2', '10.1016/s0378-7206(00)00061-6', '10.1016/j.im.2003.08.016', '10.1016/s0378-7206(02)00079-4', '10.1049/ir:20041204', '10.1007/bf02726497', '10.1177/0092070302303001', '10.2307/3151312', '10.1146/annurev.psych.52.1.27', '10.1057/palgrave.ejis.3000657', '10.1016/0167-9236(92)90028-n', '10.1108/07363760510611671', '10.2307/30036540', '10.2307/25148660', '10.2307/249688', '10.2307/3003090', '10.2307/3003051', '10.2307/3003140', '10.2307/249443', '10.2307/3250951', '10.2307/249689', '10.2307/249008', '10.1080/10705519909540118', '10.1287/isre.2.3.192', '10.1287/isre.6.2.144', '10.1057/palgrave.fsm.4770120', '10.1016/s0167-9236(00)00125-1', '10.1016/s0022-4359(01)00056-2', '10.1016/s1567-4223(03)00008-5', '10.1287/mnsc.40.8.984', '10.1016/0749-5978(91)90020-t', '10.1287/mnsc.35.8.982', '10.1287/mnsc.41.12.1827', '10.2307/3003567', '10.1287/mnsc.34.10.1252', '10.1037/0033-2909.107.2.238']"
0,Negotiating language barriers - a methodology for cross-organisational conceptual modelling,,"['10.1016/0950-5849(95)01059-9', '10.1017/cbo9780511810213', '10.1007/bfb0054236', '10.1007/978-3-540-74444-3_7', '10.1016/j.ijhcs.2006.02.003', '10.1007/3-540-45441-1_3', '10.1057/palgrave.ejis.3000683', '10.1109/52.268955', '10.1057/palgrave.ejis.3000598', '10.1109/2.963444', '10.1515/9783110828672-008', '10.2753/mis0742-1222240302', '10.1007/978-3-642-02571-6_8', '10.1007/978-3-642-02577-8_97', '10.2307/25148742', '10.2307/25148625', '10.1287/isre.3.1.36', '10.1007/978-3-642-16385-2_27', '10.17705/1jais.00096', '10.1111/j.1551-6708.1987.tb00863.x', '10.1007/s11576-007-0063-0', '10.1007/s11576-007-0064-z', '10.1287/isre.1060.0081', '10.1287/isre.13.4.363.69', '10.1287/isre.14.1.23.14768', '10.1016/0167-9236(94)00041-2', '10.1515/9783110828672-050', '10.1109/mc.2006.58', '10.1109/icse.1996.493448', '10.1109/2.707615', '10.1145/274946.274958', '10.1111/j.1468-0017.2009.01370.x', '10.1504/ijiem.2010.032172', '10.1023/b:isfi.0000015871.52897.03', '10.1007/bf01235904']"
0,Consistent Partial Least Squares Path Modeling,,
0,What Does the Brain Tell Us About Trust and Distrust? Evidence from a Functional Neuroimaging Study,,
0,How to Conduct a Functional Magnetic Resonance (fMRI) Study in Social Science Research,,
0,On the Use of Neurophysiological Tools in IS Research: Developing a Research Agenda for NeuroIS,,
0,On Product Uncertainty in Online Markets - Theory and Evidence,,
0,Choose your own training adventure - designing a gamified SETA artefact for improving information security and privacy through interactive storytelling,,"['10.1007/s10551-008-9909-7', '10.1016/j.dss.2014.08.004', '10.1207/s15327965pli1104_01', '10.1177/1049732310377455', '10.1002/mar.20342', '10.1016/j.im.2017.01.001', '10.1016/j.im.2015.07.006', '10.1109/mitp.2016.84', '10.17705/1cais.04630', '10.17705/1cais.01205', '10.1177/0963721414531598', '10.1177/1745691610393980', '10.2308/isys-51341', '10.17705/1cais.01605', '10.17705/1cais.04205', '10.17705/1cais.03810', '10.1016/j.giq.2017.10.003', '10.1007/978-1-4419-5653-8_10', '10.1177/002224378101800104', '10.1016/j.chb.2013.07.011', '10.1016/j.ijhcs.2007.11.003', '10.1111/jcc4.12100', '10.1109/hicss.2012.285', '10.1007/s10683-009-9230-z', '10.3233/wor-2012-1054-3549', '10.1145/1299015.1299022', '10.1108/intr-09-2013-0192', '10.1016/j.chb.2006.08.015', '10.17705/1thci.00129', '10.17705/1thci.00107', '10.1111/isj.12240', '10.1038/381520a0', '10.1080/0960085x.2018.1445462', '10.1057/s41303-017-0066-x', '10.1057/s41303-016-0031-0', '10.1057/ejis.2014.36', '10.1057/ejis.2014.1', '10.1057/ejis.2013.35', '10.1057/ejis.2013.31', '10.1057/ejis.2013.17', '10.1057/ejis.2010.15', '10.1109/hicss.2015.485', '10.1109/hicss.2015.88', '10.1177/1948550612455931', '10.1177/009365093020003001', '10.2307/1511637', '10.1016/0010-0285(77)90006-8', '10.2753/mis0742-1222270406', '10.2753/mis0742-1222260107', '10.2753/mis0742-1222240302', '10.1057/jit.2010.6', '10.1016/j.jesp.2017.01.006', '10.1007/s40869-015-0007-7', '10.1093/acprof:oso/9780198528012.001.0001', '10.5817/cp2016-1-4', '10.2307/25148814', '10.2307/25750704', '10.2307/25148869', '10.2307/25148625', '10.2307/41409970', '10.25300/misq/2017/41.4.01', '10.25300/misq/2013/37.2.01', '10.1145/2470654.2470658', '10.1386/josc.6.3.301_1', '10.1016/j.compedu.2014.08.019', '10.1287/isre.2016.0672', '10.1287/isre.7.4.389', '10.2307/3857568', '10.17705/1jais.00619', '10.17705/1jais.00617', '10.17705/1jais.00274', '10.17705/1jais.00232', '10.17705/1jais.00447', '10.17705/1jais.00463', '10.17705/1jais.00129', '10.17705/1jais.00030', '10.1016/j.compedu.2008.06.011', '10.1080/07421222.2019.1705512', '10.1037/0278-7393.18.4.691', '10.1080/15332861.2010.487415', '10.1016/j.dss.2018.02.009', '10.1007/978-1-84882-809-4_5', '10.1152/advan.00061.2005', '10.1126/science.aaa1465', '10.1016/j.elerap.2013.01.004', '10.1007/s00779-004-0305-8', '10.1145/2976749.2978307', '10.1016/0749-5978(91)90020-t', '10.1016/j.jisa.2014.09.005', '10.1145/2335356.2335369', '10.1145/3210530.3210533', '10.1287/mnsc.32.5.554', '10.1016/j.cose.2019.101586', '10.1016/s1361-3723(09)70139-3', '10.1016/j.cose.2012.09.010', '10.1073/pnas.1706913114', '10.1145/2508859.2516753', '10.1145/1280680.1280692']"
0,Why would we care about privacy?,,"['10.1016/j.dss.2011.01.017', '10.1007/978-1-4612-4964-1', '10.1017/cbo9780511809477', '10.1016/j.jsis.2007.09.002', '10.1016/j.jsis.2007.05.002', '10.1016/j.ijhcs.2013.08.016', '10.1509/jmr.09.0215', '10.1057/ejis.2013.17', '10.1057/ejis.2013.18', '10.1057/ejis.2012.46', '10.1057/ejis.2012.38', '10.1057/ejis.2012.34', '10.1057/ejis.2012.13', '10.1057/ejis.2011.29', '10.1057/palgrave.ejis.3000590', '10.1111/1540-4560.00072', '10.2307/41409969', '10.2307/41409971', '10.2307/41409970', '10.25300/misq/2013/37.1.11', '10.1287/orsc.10.1.104', '10.2307/248873', '10.1002/asi.21705', '10.1287/isre.1090.0260', '10.17705/1jais.00345', '10.1145/988772.988777', '10.1006/obhd.1996.0028', '10.1257/jep.5.1.193', '10.1109/msp.2005.22', '10.1016/b978-0-12-415040-9.50132-9']"
0,Privacy calculus model in e-commerce - a study of Italy and the United States,,"['10.1201/1078/43196.18.3.20010601/31287.4', '10.1111/j.1540-4560.1977.tb01879.x', '10.1016/s0305-0483(00)00021-9', '10.1017/ccol0521550343.003', '10.1016/s0378-7206(97)00026-8', '10.1109/tem.2002.808265', '10.2307/202060', '10.1177/0022002794038004006', '10.1017/cbo9780511581670', '10.1007/bf02249397', '10.2979/esj.2003.2.2.7', '10.1016/0016-3287(95)00013-m', '10.1080/10864415.2001.11044227', '10.1080/10864415.2000.11044201', '10.1177/0022022188192002', '10.1057/palgrave.ejis.3000494', '10.1057/palgrave.ejis.3000475', '10.1057/palgrave.ejis.3000445', '10.1016/s0007-6813(96)90076-2', '10.1111/1540-4560.00063', '10.1111/1540-4560.00067', '10.2307/30036519', '10.1287/orsc.10.1.104', '10.1287/orsc.11.1.35.12567', '10.2307/249775', '10.2307/249477', '10.2307/248873', '10.1111/j.2044-8309.1991.tb00931.x', '10.1287/isre.1040.0015', '10.1287/isre.13.3.334.81', '10.1080/01972240490507956', '10.1111/1468-2451.00036', '10.1111/j.1540-4560.1977.tb01880.x', '10.1145/570907.570911', '10.3998/mpub.14858', '10.1037/0022-3514.71.5.1037', '10.1108/02651339610131379', '10.2307/256727', '10.1080/01449290410001715723', '10.1023/a:1019104520776', '10.1111/1468-0297.00609', '10.2307/20045621', '10.1145/42411.42413', '10.4018/jgim.1998070103', '10.4018/jgim.2002010105', '10.4018/jgim.2002010102', '10.4018/jgim.2001100101', '10.4018/jgim.2002010103', '10.1111/j.1468-2427.1994.tb00249.x', '10.1017/ccol0521550343.002']"
0,Information privacy and correlates - an empirical attempt to bridge and distinguish privacy-related concepts,,"['10.1037/h0046016', '10.1037/0021-9010.68.3.459', '10.1037/0021-9010.66.3.308', '10.1037/0021-9010.65.5.623', '10.1016/j.dss.2011.01.017', '10.1111/j.1540-4560.1977.tb01879.x', '10.7591/9781501722134', '10.2307/1252059', '10.1111/j.2044-8260.1973.tb00065.x', '10.1207/s15327744joce1602_2', '10.2307/1250198', '10.1016/j.im.2004.01.003', '10.1177/0276146704263920', '10.1016/j.jsis.2007.09.002', '10.1016/s0963-8687(02)00018-5', '10.1016/s0963-8687(02)00017-3', '10.1006/jevp.1997.0049', '10.2979/esj.2006.4.3.25', '10.1016/s1071-5819(03)00111-3', '10.1111/j.1083-6101.2007.00380.x', '10.1177/009207002236917', '10.1016/s0191-8869(98)00222-0', '10.2307/3150783', '10.1016/j.chb.2010.03.016', '10.17705/1thci.00024', '10.2753/jec1086-4415100201', '10.1057/palgrave.ejis.3000590', '10.1177/074391569101200206', '10.1177/074391569101000111', '10.1086/209386', '10.1016/j.dss.2010.02.008', '10.1016/j.dss.2010.01.010', '10.1111/1540-4560.00063', '10.1111/1540-4560.00071', '10.1111/1540-4560.00067', '10.2753/mis0742-1222260305', '10.1057/jit.2010.6', '10.1509/jppm.19.1.27.16941', '10.1509/jppm.19.1.62.16949', '10.2307/40041279', '10.2307/25148821', '10.2307/25148804', '10.2307/25148779', '10.2307/25148814', '10.2307/25148760', '10.2307/25148715', '10.2307/25148744', '10.2307/20650304', '10.2307/23044042', '10.2307/25148745', '10.2307/25148757', '10.2307/25148854', '10.2307/41409970', '10.4018/irmj.2001100104', '10.1287/orsc.10.1.104', '10.1287/orsc.11.1.35.12567', '10.2307/249775', '10.2307/249477', '10.2307/248873', '10.2307/3250951', '10.1002/(sici)1520-6653(199924)13:1<5::aid-dir2>3.0.co;2-9', '10.1017/cbo9780511625138', '10.17705/1jais.00281', '10.17705/1jais.00077', '10.1145/767193.767196', '10.1145/988772.988777', '10.1287/isre.1070.0124', '10.1287/isre.1060.0096', '10.1287/isre.1060.0080', '10.1287/isre.1040.0032', '10.1287/isre.13.1.36.97', '10.1287/isre.13.3.334.81', '10.1080/019722499128565', '10.1080/019722498128719', '10.1080/019722499128592', '10.1080/019722499128538', '10.1080/019722499128411', '10.1080/01972240490507956', '10.1111/j.1540-4560.1977.tb01882.x', '10.1111/j.1540-4560.1977.tb01880.x', '10.1145/903893.903897', '10.1037/0022-3514.51.6.1173', '10.1016/j.elerap.2009.05.001', '10.1111/j.1460-2466.1985.tb02236.x', '10.1080/01449290410001715723', '10.1353/book4588', '10.1037/0021-9010.86.1.114', '10.2307/1321160', '10.1037/0021-9010.88.5.879', '10.1515/9781503620766', '10.1207/s15327906mbr0903_1', '10.1007/11957454_3', '10.1145/42411.42413', '10.1145/219663.219683', '10.1145/257874.257896', '10.1007/s10796-006-9013-4', '10.1287/mnsc.1060.0597']"
